"","Nest_ID","Year_located","Project_ID","Transect_ID2","Trt_cat","Initiation_date","Trees_2550","Trees_50","pPIPO","a1000_areamn2","a1000_areaam2","a1000_areacv2","a1000_contag","a1000_pland2","a1000_pland1","a1000_lpi","a1000_lpi1","a1000_lpi2","a1000_np","a1000_np1","a1000_np2","a1000_proxmn2","a1000_Ha","a1000_RxBu","a1000_WFBu","a1000_PBu","n_burn","n_harvest","n_tx","Tm_since_h","Tm_since_b","Tm_since_tx","Time_groups","Month","Init_day","ClimateYear","Tmax","Tmax_l1","Tmax_l2","Tmax_l3","Tmax_l4","Tmax_l5","Tmax_l6","Tmax_l7","Tmax_l8","Tmax_l9","Tmax_l10","PPT","PPT_l1","PPT_l2","PPT_l3","PPT_l4","PPT_l5","PPT_l6","PPT_l7","PPT_l8","PPT_l9","PPT_l10","Tmax_activeinsects","PPT_activeinsects","Tmax_dormantinsects","PPT_dormantinsects"
"275","EMPAID_NSG10A_2014",2014,"EMPAID","311","HB","2014-06-01",0,0,0,0.357692,1.44987,174.7400055,39.235199,4.5467901,23.5552998,5.01613,5.01613,1.1147,85,46,39,1.94034,33.1475983,61.0751991,0,0,1,1,2,"12","2","2","0-5","05",152,2014,17.4,11.6,7.8,2.5,3,-0.6,5.7,12.4,20.4,28.9,30.3,34,66,153,127,63,53,67,11,104,16,4,30.3,231,10.7,344
"276","EMPAID_NSG10A_2015",2015,"EMPAID","312","HB","2015-05-14",33.3333333333333,12.5,0.666666666666667,0.600698,4.6520901,259.7009888,31.5953007,8.41889,33.5289001,19.8591995,19.8591995,2.6694,74,31,43,6.3238802,39.2490005,75.9716034,0,0,1,2,3,"3","3","3","0-5","05",134,2015,18,12.3,11.3,7,3.1,2.5,3.7,15.3,22.4,26.6,30.6,77,29,53,86,57,135,99,51,23,32,8,30.6,182,11.6,643
"277","EMPAID_NSG10A_2016",2016,"EMPAID","313","HB","2016-05-21",25,10,0.714285714285714,0.610851,5.1621599,272.9609985,29.1126003,9.3575802,33.8809013,20.2112007,20.2112007,3.1387501,81,34,47,7.1788402,40.2463989,79.3615036,0,0,1,2,3,"4","4","4","0-5","05",142,2016,17.1,15.1,7.5,5.5,1.3,0.1,3.3,16.7,21.2,27.8,27.3,41,53,106,65,81,183,83,47,36,9,38,27.8,227,12.2,495
"278","EMPAID_NSG10A_2017",2017,"EMPAID","314","HB","2017-05-23",16.6666666666667,7.5,0.4,0.484286,3.5378799,251.1049957,33.7626991,6.6295099,27.9260998,7.8615398,7.8615398,2.4640701,82,40,42,5.0366998,34.966301,75.2172012,0,0,1,2,3,"5","5","5","0-5","05",143,2017,17.1,9.3,7.4,2.9,-1.9,-2.3,8.1,11.8,20.2,27.2,25.9,50,92,160,163,109,129,63,101,27,8,32,27.2,240,15.2,495
"279","EMPAID_NSG10A_2019",2019,"EMPAID","315","HB","2019-05-31",0,0,0,0.357692,1.5509,182.6430054,34.8348999,4.5467901,19.1844997,4.4587898,4.4587898,0.968026,104,65,39,1.91022,26.1366997,45.9337006,0,0,1,2,3,"7","7","7","6-10","05",151,2019,16.8,10.9,6.9,0,2.7,0.6,5,12.5,21.3,27.2,29.3,106,119,61,226,86,99,69,66,6,12,2,29.3,211,11.4,524
"280","EMPAID_NWM03A_2013",2013,"EMPAID","316","H","2013-05-28",0,0,0,2.3706801,35.8833008,375.9819946,10.5274,33.9981995,43.0037994,22.6166,22.6166,17.2777996,92,48,44,60.4410019,39.4543991,0,0,18.6490993,0,2,2,"2","oot","2","0-5","05",148,2013,16.8,10,7.5,2.7,-2.4,0.1,5.1,11.6,23.2,28.7,28.9,48,51,40,46,96,138,102,83,6,2,12,28.9,194,12.2,676
"281","EMPAID_NWM03A_2014",2014,"EMPAID","317","H","2014-05-28",16.6666666666667,5,0.5,0.818873,6.04003,252.5079956,27.0023003,18.9498005,57.7294998,43.5611992,43.5611992,4.1947799,99,28,71,9.5949297,40.1876984,0.165515,0,47.5157013,0,3,3,"0","oot","0","0-5","05",148,2014,16.6,10.9,7.1,2.3,2.1,-1.6,4.8,11.6,19.6,28,29.4,33,69,160,124,78,48,76,10,120,12,3,29.4,242,10.1,356
"282","EMPAID_NWM03A_2015",2015,"EMPAID","318","H","2015-05-26",0,0,0,1.03641,8.1560497,262.0979919,23.2483006,21.6191998,55.8521996,38.3396988,38.3396988,5.8374901,91,27,64,14.7459002,38.1049995,0,0,49.4191017,0,3,3,"1","oot","1","0-5","05",146,2015,16.7,11.3,10.4,6.5,2,1.7,2.6,14.2,21.1,25.2,29.2,76,29,54,86,71,152,106,53,27,28,6,29.2,176,10.6,695
"283","EMPAID_NWM03A_2016",2016,"EMPAID","319","H","2016-06-11",41.6666666666667,7.5,0.875,0.93169,8.8367796,291.2850037,23.3983002,21.5606003,57.4361992,46.641201,46.641201,5.4561501,90,19,71,13.5549002,39.5130997,0,0,49.3809013,0,3,3,"2","oot","2","0-5","05",163,2016,16,14.1,6.7,4.7,0.4,-0.7,2.3,15.7,20.2,26.6,25.8,44,51,106,66,103,209,87,48,39,7,35,26.6,223,11.3,536
"284","EMPAID_NWM03A_2017",2017,"EMPAID","320","H","2017-06-03",50,12.5,0.818181818181818,0.824348,5.3541498,234.4140015,27.8251991,18.5391998,58.3456001,42.2411003,42.2411003,4.0187702,94,25,69,9.2984695,39.7476997,0.0923067,0,46.5957985,0,3,3,"3","oot","3","0-5","05",154,2017,16.3,8.7,6.9,2.4,-2.7,-3.1,7.2,11.2,19.5,26.4,25.2,53,98,167,171,153,139,68,98,30,5,27,26.4,232,14.6,528
"285","EMPAID_NWM03A_2018",2018,"EMPAID","321","H","2018-05-26",0,0,0,0.954783,8.3468904,278.2479858,23.2059994,21.4726009,56.2627983,43.6198006,43.6198006,5.2801399,91,22,69,14.0934,38.9556999,0,0,48.9608002,0,3,3,"4","oot","4","0-5","05",146,2018,17.7,10.5,5.7,1.2,2.7,0,4,10.5,19.9,27.9,29.3,83,73,98,79,135,70,119,59,35,8,3,29.3,207,8.4,784
"286","EMPAID_NWM03A_2019",2019,"EMPAID","322","H","2019-06-08",25,0,1,0.835541,7.5601301,283.6929932,25.2553005,20.1525002,57.8175011,46.2305984,46.2305984,4.9281301,98,24,74,11.7763004,40.6864014,0.108222,0,48.8811989,0,3,3,"5","oot","5","0-5","05",159,2019,15.4,9.8,5.9,-0.7,1.9,-0.3,3.9,11.4,20.2,25.9,28,118,119,66,237,110,108,76,64,5,8,2,28,204,10.4,572
"287","EMPAID_NWM06A_2015",2015,"EMPAID","323","HB","2015-06-06",50,35,0.85,1.49667,15.1724997,302.2839966,16.2989006,26.3419991,53.0653992,38.4277,38.4277,10.5895996,88,34,54,23.6194,34.2036018,17.7451992,0,25.0629005,1,3,4,"2","10","2","0-5","05",157,2015,17.5,12.1,10.9,6.9,2.4,2,3.1,14.8,21.9,26.1,30,73,28,52,83,67,146,102,51,25,28,6,30,171,11.3,668
"288","EMPAID_NWM07A_2012",2012,"EMPAID","324","H","2012-05-26",8.33333333333333,2.5,0.5,2.37255,39.337101,394.7160034,9.55126,36.3450012,42.3585014,23.5846004,23.5846004,18.8031998,97,50,47,69.9468002,37.8116989,0,0,18.7350998,0,2,2,"1","oot","1","0-5","05",147,2012,14.8,12,6,3.2,2.3,1.8,2.2,11.9,24.1,27.3,25.3,55,83,154,67,135,60,69,72,8,5,9,27.3,251,6.3,578
"289","EMPAID_NWRF-L08A_2015",2015,"EMPAID","EMPAID_WRF-L","H","2015-05-17",16.6666666666667,40,0.666666666666667,7.95857,96.853302,334.2109985,11.8463001,54.4734993,35.6996002,40.7158012,22.1765995,40.7158012,86,65,21,161.7660065,23.9073009,0,0,0.378776,0,2,2,"1","oot","1","0-5","05",137,2015,20.1,14.3,12,7.2,3,2.5,5.3,17.4,24.3,28.3,32.4,56,25,37,61,46,102,80,51,23,36,6,32.4,174,13.5,514
"290","EMPAID_NWRF-M06A_2013",2013,"EMPAID","EMPAID_WRF-M","U","2013-06-06",33.3333333333333,25,0.571428571428571,3.1094999,49.1934013,384.9719849,10.4211998,40.5396996,51.7747002,28.7180996,28.7180996,24.8460007,69,29,40,90.2741013,4.31212,0,0,0,0,0,0,"oot","oot","oot","oot","05",157,2013,18.2,11.4,8.8,3.9,-0.8,0.7,6.4,13.2,24.8,30.2,30.6,44,54,40,40,75,134,95,83,5,2,11,30.6,192,13.8,650
"291","EMPAID_NWRF-M06A_2015",2015,"EMPAID","EMPAID_WRF-M","H","2015-05-28",8.33333333333333,42.5,0.5,6.52846,110.6809998,399.4190063,11.8261995,55.3241005,37.0196991,44.3824997,12.8776999,44.3824997,86,60,26,227.4450073,20.6805992,0,0,4.0837798,0,1,1,"1","oot","1","0-5","05",148,2015,18.5,13,11.9,7.7,3.4,2.6,4.2,15.8,22.8,26.8,30.9,60,29,47,76,56,127,101,58,24,38,7,30.9,189,12.1,639
"292","EMPAID_NWRF-M06A_2016",2016,"EMPAID","EMPAID_WRF-M","H","2016-05-28",16.6666666666667,20,0.6,5.9657102,108.2320023,414.0329895,11.4113998,54.4440994,37.9583015,43.6198006,15.8697996,43.6198006,81,53,28,196.2720032,21.7658997,7.3590698,0,4.1156101,0,1,1,"2","oot","2","0-5","05",149,2016,17.7,15.8,7.9,6.4,1.5,0.4,3.8,17.3,21.9,28.2,27.5,44,49,107,59,82,187,68,43,41,9,38,28.2,209,12.9,463
"293","EMPAID_NWRF-M08A_2019",2019,"EMPAID","EMPAID_WRF-M","HB","2019-06-05",25,2.5,0.5,6.2568002,103.2689972,393.7650146,10.8755999,50.9827003,34.6436005,41.1557999,14.7551003,41.1557999,86,61,25,225.5549927,22.8806,21.9881001,0,5.4970198,1,3,4,"3","3","3","0-5","05",156,2019,17.3,11.4,7.5,0.6,2.8,0.8,5.4,13.2,22,27.6,29.9,102,122,56,205,87,87,66,60,3,10,2,29.9,195,12,497
"294","EMPAID_NWRF-M09A_2018",2018,"EMPAID","EMPAID_WRF-M","HB","2018-06-10",16.6666666666667,17.5,0.333333333333333,7.3839102,147.0299988,434.8819885,14.8796997,55.3535004,30.6541996,51.4813995,10.8830004,51.4813995,92,69,23,241.8600006,25.3446999,21.4374008,0,5.8758001,1,2,3,"3","2","2","0-5","05",161,2018,19.6,12.2,6.9,1.9,3.5,1.2,5.5,12.4,21.6,29.7,31.2,79,73,87,69,109,61,107,57,39,6,4,31.2,200,10.3,702
